STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",6/27/15,10.29,,0.52,,0,0,62,66,56,,30,40,21,27.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",6/28/15,6.49,,0,,0,0,65,77,55,,270,330,13,17,,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",6/29/15,5.82,,0,,0,0,67,78,59,,210,210,17,23,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",6/30/15,2.91,,0.17,,0,0,65,72,59,,290,280,12.1,14.1,1,,1,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/1/15,6.26,,0,,0,0,63,70,57,,300,310,13,15,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/2/15,6.04,,0,,0,0,63,73,54,,70,50,13,17,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/3/15,1.79,,0,,0,0,63,77,48,,20,20,8.9,10.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/4/15,3.36,,0,,0,0,66,80,52,,240,220,12.1,15,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/5/15,4.7,,0,,0,0,71,83,57,,170,170,14.1,17,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/6/15,8.95,,0,,0,0,73,83,61,,210,200,17,21.9,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/7/15,7.38,,0.81,,0,0,71,76,54,,330,340,19.9,28,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/8/15,4.7,,0,,0,0,59,67,50,,70,90,10.1,14.1,,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/9/15,4.92,,0.02,,0,0,64,76,60,,320,290,12.1,15,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/10/15,1.34,,0,,0,0,67,80,55,,230,190,8.9,12.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/11/15,3.13,,0,,0,0,70,81,57,,230,260,13,18.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/12/15,5.37,,0.01,,0,0,72,81,65,,180,160,14.1,18.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/13/15,7.83,,0.09,,0,0,70,82,62,,120,130,19.9,28,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/14/15,11.86,,0.78,,0,0,71,77,65,,260,260,40,51,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/15/15,7.38,,0,,0,0,65,73,54,,40,40,15,19,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/16/15,6.49,,0,,0,0,64,76,52,,140,170,14.1,19,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/17/15,9.62,,0.57,,0,0,73,87,64,,160,160,21,25.9,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/18/15,7.61,,0.1,,0,0,76,85,69,,310,320,28,36.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/19/15,10.74,,0,,0,0,76,84,64,,280,290,19.9,27.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/20/15,8.95,,0.01,,0,0,72,83,60,,280,270,18.1,23,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/21/15,7.83,,0,,0,0,72,79,60,,270,270,19.9,25.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/22/15,3.8,,0,,0,0,67,78,55,,290,310,12.1,16.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/23/15,5.82,,0,,0,0,71,84,57,,280,250,16.1,23,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/24/15,4.7,,0,,0,0,74,86,60,,250,250,16.1,19.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/25/15,8.95,,0,,0,0,76,86,67,,260,250,17,21.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/26/15,2.24,,0,,0,0,75,87,60,,40,40,12.1,14.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/27/15,2.91,,0,,0,0,75,89,62,,70,60,12.1,15,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/28/15,3.8,,0,,0,0,77,89,63,,140,140,13,21.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/29/15,9.17,,0,,0,0,78,88,68,,250,260,21.9,27.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/30/15,11.41,,0,,0,0,75,86,64,,270,290,23,36,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",7/31/15,11.41,,0,,0,0,75,86,64,,270,260,25.1,34,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/1/15,9.17,,0,,0,0,72,83,60,,260,270,25.1,30,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/2/15,13.65,,0.7,,0,0,75,92,61,,230,220,32,46.1,1,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/3/15,8.5,,0,,0,0,71,79,62,,260,260,23,28,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/4/15,8.95,,0,,0,0,69,80,59,,270,270,23,29.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/5/15,2.91,,0,,0,0,67,78,56,,350,360,10.1,18.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/6/15,5.82,,0,,0,0,68,79,59,,130,120,14.1,19,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/7/15,3.13,,0,,0,0,67,79,57,,60,100,10.1,14.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/8/15,5.82,,0,,0,0,69,73,64,,70,70,10.1,14.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/9/15,6.49,,0,,0,0,72,84,66,,210,140,13,16.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/10/15,3.58,,3.77,,0,0,72,79,64,,20,20,15,19.9,1,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/11/15,7.16,,0,,0,0,70,80,62,,300,300,16.1,23,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/12/15,6.26,,0,,0,0,66,77,56,,340,330,13,16.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/13/15,10.96,,0.4,,0,0,70,84,60,,260,260,23,27.1,,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/14/15,9.4,,0.05,,0,0,74,85,67,,320,320,17,23,,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/15/15,3.13,,0,,0,0,73,87,63,,230,230,10.1,13,,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/16/15,7.16,,0,,0,0,78,88,68,,250,240,15,21,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/17/15,8.28,,0,,0,0,77,87,70,,250,240,23,29.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/18/15,7.38,,0.01,,0,0,74,84,66,,180,230,17,25.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/19/15,11.18,,0.48,,0,0,76,85,67,,210,220,23,31.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/20/15,12.97,,0.22,,0,0,67,71,58,,250,250,25.9,35.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/21/15,5.14,,0,,0,0,65,78,54,,260,300,13,16.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/22/15,5.82,,0,,0,0,69,80,60,,130,130,14.1,17,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/23/15,9.17,,0.97,,0,0,68,78,58,,280,290,23,30,1,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/24/15,12.75,,0,,0,0,63,71,56,,270,260,25.9,35.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/25/15,8.72,,0,,0,0,58,62,54,,270,270,19.9,23.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/26/15,6.04,,0,,0,0,60,67,56,,280,290,14.1,18.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/27/15,2.01,,0,,0,0,59,68,49,,180,160,8.9,11,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/28/15,3.13,,0.01,,0,0,62,76,49,,220,190,12.1,14.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/29/15,3.58,,0.21,,0,0,65,69,62,,60,350,8.1,10.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/30/15,4.25,,0,,0,0,70,79,64,,260,210,12.1,14.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",8/31/15,4.03,,0,,0,0,69,81,61,,240,230,10.1,14.1,1,1,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/1/15,4.47,,0,,0,0,74,87,63,,220,220,13,16.1,,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/2/15,6.49,,0,,0,0,78,89,70,,260,250,18.1,21.9,1,,1,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/3/15,5.37,,0.35,,0,0,74,81,67,,200,200,25.9,36.9,1,,1,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/4/15,3.8,,0,,0,0,71,79,67,,150,150,12.1,15,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/5/15,4.92,1343,,,0,0,71,80,63,,250,210,16.1,23,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/6/15,5.82,,0,,0,0,76,88,66,,230,230,13,16.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/7/15,8.5,,0.13,,0,0,78,89,69,,190,190,21,25.1,1,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/8/15,9.62,,0.08,,0,0,75,85,70,,220,220,21,27.1,1,,1,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/9/15,5.82,,0,,0,0,70,75,56,,270,260,14.1,18.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/10/15,4.25,,0,,0,0,63,76,52,,180,180,16.1,19,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/11/15,6.93,,0.01,,0,0,60,65,54,,320,360,13,17,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/12/15,5.82,,0,,0,0,54,62,46,,20,350,15,21.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/13/15,6.93,,0,,0,0,54,69,42,,280,280,16.1,21.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/14/15,8.5,,0,,0,0,61,76,50,,220,200,19.9,23.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/15/15,8.05,,0,,0,0,69,83,60,,220,210,16.1,19.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/16/15,6.93,,0,,0,0,69,81,57,,210,180,17,19.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/17/15,7.83,,0,,0,0,69,83,58,,200,180,21.9,27.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/18/15,6.71,,0.64,,0,0,70,76,63,,200,180,21,25.9,1,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/19/15,11.63,,0.1,,0,0,67,70,50,,320,330,23.9,32,1,,1,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/20/15,1.12,,0,,0,0,56,68,45,,100,30,8.1,12.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/21/15,3.36,,0,,0,0,58,73,46,,130,110,14.1,18.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/22/15,1.34,,0,,0,0,60,77,45,,230,190,8.1,11,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/23/15,2.46,,0,,0,0,62,77,49,,40,50,10.1,12.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/24/15,4.92,,0,,0,0,63,78,51,,90,80,13,16.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/25/15,6.49,,0,,0,0,64,77,54,,70,70,16.1,21,1,1,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/26/15,7.61,,0,,0,0,64,75,54,,120,100,17,21.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/27/15,7.16,,0,,0,0,67,75,61,,160,160,14.1,18.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/28/15,6.49,,0.02,,0,0,70,79,65,,210,210,14.1,17,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/29/15,8.28,,0.01,,0,0,66,70,49,,30,40,19.9,25.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",9/30/15,12.3,,0,,0,0,53,62,44,,30,40,25.1,32,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/1/15,13.65,,0,,0,0,50,60,42,,30,30,25.1,35.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/2/15,15.21,,0,,0,0,50,60,44,,60,40,25.1,35.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/3/15,13.87,,0.23,,0,0,47,50,45,,70,50,23,30,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/4/15,7.61,,0.09,,0,0,49,56,46,,60,50,14.1,18.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/5/15,5.82,,0,,0,0,56,63,53,,50,50,12.1,13,1,1,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/6/15,2.91,,0,,0,0,58,61,53,,290,290,8.1,10.1,1,1,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/7/15,4.25,,0,,0,0,58,71,47,,300,280,15,21.9,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/8/15,6.93,,0.18,,0,0,58,75,45,,330,320,19.9,25.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/9/15,8.28,,0,,0,0,60,64,42,,330,340,18.1,23,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/10/15,6.04,,0,,0,0,50,64,38,,250,220,16.1,21.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/11/15,13.2,,0,,0,0,59,75,50,,220,220,23.9,31.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/12/15,13.65,,0,,0,0,64,71,55,,270,270,29.1,36,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/13/15,11.41,,0.02,,0,0,54,55,49,,270,270,21.9,27.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/14/15,6.49,,0.04,,0,0,51,56,43,,300,310,15,19,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/15/15,11.86,,0.01,,0,0,51,60,41,,250,250,29.1,42.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/16/15,9.62,,0.02,,0,0,45,51,34,,300,310,28,38.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/17/15,6.71,,0,,0,0,39,47,29,,320,320,21,28,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/18/15,3.8,,0,,0,0,39,52,29,,300,290,14.1,17,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/19/15,17,,0,,0,0,48,68,36,,220,220,30,38.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/20/15,10.29,,0.05,,0,0,62,74,55,,230,260,21,27.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/21/15,9.17,,0.17,,0,0,60,71,53,,220,210,18.1,23,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/22/15,8.05,,0,,0,0,59,64,44,,270,260,15,19.9,,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/23/15,9.17,,0,,0,0,47,59,36,,130,130,19.9,23.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/24/15,15.21,,0.23,,0,0,58,70,50,,260,270,29.1,40,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/25/15,7.83,,0.01,,0,0,52,60,40,,290,320,17,23,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/26/15,3.58,,0,,0,0,46,60,32,,140,130,10.1,13,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/27/15,11.41,,0.02,,0,0,49,61,39,,100,100,23,27.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/28/15,16.11,,0.64,,0,0,54,60,44,,260,270,35.1,45,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/29/15,15.88,,0.02,,0,0,43,44,37,,230,230,29.1,40,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/30/15,4.47,,0,,0,0,44,51,39,,230,210,12.1,13,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",10/31/15,10.51,,0.47,,0,0,45,50,43,,160,150,21,28,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/1/15,13.42,,0.01,,0,0,51,59,39,,260,250,29.1,36.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/2/15,8.05,,0,,0,0,53,73,38,,250,210,21.9,28,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/3/15,5.37,,0,,0,0,60,77,45,,210,280,12.1,14.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/4/15,6.26,,0,,0,0,60,76,47,,230,240,16.1,19.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/5/15,10.96,,0,,0,0,64,73,56,,190,210,21.9,31.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/6/15,15.21,,0.22,,0,0,59,66,46,,270,260,38,51,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/7/15,10.07,,0,,0,0,46,52,32,,280,270,28,36.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/8/15,4.92,,0,,0,0,39,51,27,,220,260,14.1,19.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/9/15,2.46,,0,,0,0,42,55,30,,150,190,8.9,12.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/10/15,1.34,,0.05,,0,0,44,52,37,,340,330,6.9,11,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/11/15,8.5,,0,,0,0,44,61,29,,140,140,28,38,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/12/15,22.59,,0.22,,0,0,49,53,42,,230,210,35.1,44.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/13/15,17.67,,0.04,,0,0,42,43,35,,270,270,30,44.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/14/15,9.4,,0,,0,0,40,51,30,,220,220,16.1,21,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/15/15,11.41,,0,,0,0,51,64,43,,240,220,18.1,25.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/16/15,6.93,,0,,0,0,51,64,38,,160,170,15,19.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/17/15,13.42,,0.01,,0,0,53,63,46,,140,160,25.1,35.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/18/15,20.36,,0.04,,0,0,59,62,55,,150,160,31.1,42.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/19/15,20.58,,0,,0,0,51,55,40,,250,230,33.1,47,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/20/15,12.75,,0,,0,0,38,44,31,,270,280,30,36,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/21/15,8.95,,0.59,,8.2,1.2,33,36,26,,340,330,18.1,23.9,1,1,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/22/15,10.07,,0,,0,7.9,27,31,21,,270,280,16.1,19.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/23/15,8.95,,0,,0,7.1,26,32,21,,190,190,15,19,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/24/15,2.46,,0,,0,7.1,31,41,24,,140,210,6.9,10.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/25/15,10.96,,0,,0,3.9,39,50,32,,160,200,18.1,21.9,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/26/15,14.99,,0.27,,0,0,51,59,46,,180,190,23.9,30,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/27/15,12.53,,0.48,,0,0,51,60,32,,330,210,23,30,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/28/15,5.82,,0,,0,0,32,35,23,,20,30,13,16.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/29/15,2.68,,0,,0,0,27,39,18,,60,60,10.1,11,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",11/30/15,8.05,,0,,0,0,31,44,22,,90,100,16.1,21,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/1/15,9.17,,0.02,,0,0,41,47,31,,250,250,21,25.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/2/15,5.82,,0.08,,0,0,34,42,27,,150,150,17,21.9,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/3/15,10.96,,0,,0,0,36,44,30,,260,240,21,25.9,1,1,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/4/15,10.74,,0,,0,0,41,50,31,,260,250,21.9,25.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/5/15,4.92,,0,,0,0,35,44,28,,270,270,12.1,14.1,1,1,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/6/15,4.92,,0,,0,0,35,50,27,,190,170,12.1,14.1,1,1,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/7/15,2.24,,0,,0,0,32,37,26,,210,230,8.1,10.1,1,1,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/8/15,9.17,,0,,0,0,37,45,34,,160,200,15,21,1,1,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/9/15,9.62,,0,,0,0,44,49,36,,220,220,21.9,28,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/10/15,14.76,,0,,0,0,45,58,38,,240,240,38.9,49,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/11/15,11.41,,0,,0,0,49,51,37,,260,250,25.1,32,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/12/15,4.7,,0.01,,0,0,46,56,39,,60,50,8.1,8.9,1,1,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/13/15,8.28,,0.1,,0,0,54,63,47,,180,170,17,23,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/14/15,14.76,,0.17,,0,0,57,60,46,,190,220,35.1,42.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/15/15,9.17,,0.01,,0,0,43,46,38,,300,240,17,21.9,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/16/15,14.32,,0.03,,0,0,41,50,39,,260,260,25.9,35.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/17/15,14.32,,0,,0,0,38,41,31,,270,250,23.9,32,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/18/15,13.42,,0.03,,0.4,0,31,33,22,,260,260,23.9,31.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/19/15,13.2,,0,,0,0,26,30,22,,260,260,29.1,38.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/20/15,13.42,,0,,0,0,31,44,22,,190,200,25.9,34,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/21/15,12.08,,0.42,,0,0,44,49,40,,200,190,21,27.1,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/22/15,6.93,,0.08,,0,0,47,49,34,,250,240,15,18.1,1,1,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/23/15,14.09,,0.35,,0,0,47,60,39,,190,190,25.1,34,1,1,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/24/15,16.11,,0.01,,0,0,48,59,39,,240,250,40,50.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/25/15,2.91,,0,,0,0,40,47,27,,350,360,12.1,15,1,,,,,,,
