STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/22/16,10.96,,0,,0,5.1,35,39,29,,260,260,18.1,21.9,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/23/16,9.62,,0.08,,0,3.9,31,36,27,,220,150,15,23.9,1,,,,,1,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/24/16,7.38,,0.07,,0,3.9,35,38,34,,190,190,15,17,1,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/25/16,12.08,,0.05,,0,3.1,35,36,33,,110,140,21.9,29.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/26/16,19.91,,0.18,,0,0,42,55,34,,250,250,35.1,48.1,1,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/27/16,16.55,,0,,0,0,32,34,27,,270,270,33.1,44.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/28/16,10.29,,0,,0,0,31,39,26,,160,150,23.9,29.1,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/29/16,16.78,,0,,0.1,0,36,38,29,,270,260,29.1,36.9,,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/30/16,14.09,,0,,0,0,29,30,26,,260,290,23,30,,,,,,,1,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",12/31/16,16.33,,0,,0,0,34,43,28,,250,240,25.9,35.1,,,,,,,,
